0,9.77241
1,9.72125
2,9.83144
3,11.1609
4,11.3674
5,10.8044
6,11.5343
7,10.7198
8,11.4184
9,10.6799
10,11.2491
11,10.638
12,11.0778
13,10.5848
14,10.9156
15,10.5201
16,10.7635
17,10.4458
18,10.6202
19,10.3638
20,10.484
21,10.2761
22,10.3536
23,10.1839
24,10.2276
25,10.0884
26,10.1054
27,9.99039
28,9.98605
29,9.89054
30,9.86919
31,9.78931
32,9.75438
33,9.6871
34,9.64129
35,9.58421
36,9.52968
37,9.48085
38,9.41937
39,9.37722
40,9.31021
41,9.27346
42,9.20207
43,9.16969
44,9.09485
45,9.06599
46,8.98849
47,8.96244
48,8.88292
49,8.85911
50,8.77808
51,8.75604
52,8.67393
53,8.65327
54,8.57045
55,8.55084
56,8.4676
57,8.44877
58,8.36536
59,8.34709
60,8.26371
61,8.24581
62,8.16263
63,8.14495
64,8.06211
65,8.04452
66,7.96213
67,7.94453
68,7.8627
69,7.84499
70,7.76379
71,7.74591
72,7.6654
73,7.6473
74,7.56753
75,7.54915
76,7.47017
77,7.45148
78,7.37331
79,7.35428
80,7.27695
81,7.25756
82,7.18109
83,7.16133
84,7.08573
85,7.06557
86,6.99086
87,6.9703
88,6.89647
89,6.87552
90,6.80257
91,6.78122
92,6.70916
93,6.6874
94,6.61623
95,6.59408
96,6.52378
97,6.50123
98,6.4318
99,6.40888
100,6.34031
101,6.317
102,6.24929
103,6.22562
104,6.15875
105,6.13471
106,6.06868
107,6.04429
108,5.97908
109,5.95435
110,5.88996
111,5.8649
112,5.8013
113,5.77592
114,5.71311
115,5.68743
116,5.62539
117,5.59941
118,5.53813
119,5.51187
120,5.45134
121,5.4248
122,5.36501
123,5.33821
124,5.27915
125,5.25209
126,5.19374
127,5.16645
128,5.1088
129,5.08127
130,5.02431
131,4.99656
132,4.94028
133,4.91232
134,4.8567
135,4.82855
136,4.77358
137,4.74524
138,4.69091
139,4.66239
140,4.60869
141,4.58
142,4.52692
143,4.49807
144,4.4456
145,4.4166
146,4.36472
147,4.33558
148,4.28429
149,4.25501
150,4.2043
151,4.1749
152,4.12475
153,4.09523
154,4.04564
155,4.01601
156,3.96697
157,3.93724
158,3.88873
159,3.8589
160,3.81092
161,3.78101
162,3.73355
163,3.70355
164,3.6566
165,3.62653
166,3.58007
167,3.54994
168,3.50398
169,3.47378
170,3.4283
171,3.39805
172,3.35304
173,3.32274
174,3.2782
175,3.24785
176,3.20376
177,3.17338
178,3.12974
179,3.09932
180,3.05613
181,3.02568
182,2.98292
183,2.95245
184,2.91012
185,2.87962
186,2.83771
187,2.8072
188,2.76569
189,2.73517
190,2.69407
191,2.66354
192,2.62284
193,2.5923
194,2.55199
195,2.52144
196,2.48152
197,2.45097
198,2.41142
199,2.38088
200,2.3417
201,2.31117
202,2.27234
203,2.24182
204,2.20335
205,2.17284
206,2.13472
207,2.10422
208,2.06644
209,2.03595
210,1.99851
211,1.96804
212,1.93093
213,1.90047
214,1.86368
215,1.83324
216,1.79677
217,1.76635
218,1.73018
219,1.69978
220,1.66391
