0,8.91628
1,8.86021
2,8.97743
3,10.2702
4,10.2072
5,9.88228
6,10.373
7,9.74743
8,10.283
9,9.66533
10,10.1324
11,9.59026
12,9.97096
13,9.51089
14,9.8122
15,9.42504
16,9.65925
17,9.33314
18,9.51224
19,9.23621
20,9.37052
21,9.13531
22,9.23328
23,9.03135
24,9.09979
25,8.92508
26,8.96945
27,8.81709
28,8.84177
29,8.70785
30,8.71637
31,8.59773
32,8.59293
33,8.487
34,8.47121
35,8.37592
36,8.35102
37,8.26464
38,8.23221
39,8.15334
40,8.11465
41,8.04211
42,7.99823
43,7.93107
44,7.88288
45,7.82027
46,7.76852
47,7.7098
48,7.65511
49,7.5997
50,7.5426
51,7.49001
52,7.43094
53,7.38077
54,7.32011
55,7.27201
56,7.21007
57,7.16376
58,7.10082
59,7.05603
60,6.99232
61,6.94883
62,6.88456
63,6.8422
64,6.77752
65,6.73613
66,6.6712
67,6.63063
68,6.56558
69,6.52572
70,6.46065
71,6.42141
72,6.35641
73,6.31769
74,6.25284
75,6.21457
76,6.14994
77,6.11206
78,6.04771
79,6.01016
80,5.94614
81,5.90886
82,5.84522
83,5.80819
84,5.74495
85,5.70812
86,5.64533
87,5.60868
88,5.54635
89,5.50984
90,5.44801
91,5.41163
92,5.3503
93,5.31403
94,5.25322
95,5.21705
96,5.15678
97,5.12068
98,5.06095
99,5.02493
100,4.96575
101,4.92979
102,4.87117
103,4.83526
104,4.77721
105,4.74134
106,4.68386
107,4.64803
108,4.59112
109,4.55533
110,4.49899
111,4.46324
112,4.40746
113,4.37175
114,4.31654
115,4.28086
116,4.22621
117,4.19057
118,4.13649
119,4.10087
120,4.04735
121,4.01178
122,3.95881
123,3.92327
124,3.87086
125,3.83535
126,3.78349
127,3.74802
128,3.6967
129,3.66127
130,3.61049
131,3.5751
132,3.52485
133,3.4895
134,3.43978
135,3.40448
136,3.35528
137,3.32003
138,3.27135
139,3.23614
140,3.18797
141,3.15282
142,3.10515
143,3.07005
144,3.02288
145,2.98784
146,2.94116
147,2.90617
148,2.85998
149,2.82505
150,2.77933
151,2.74446
152,2.69922
153,2.66442
154,2.61964
155,2.5849
156,2.54058
157,2.5059
158,2.46203
159,2.42742
160,2.384
161,2.34946
162,2.30647
163,2.272
164,2.22944
165,2.19504
166,2.15291
167,2.11857
168,2.07685
169,2.04259
170,2.00128
171,1.96709
172,1.92618
173,1.89206
174,1.85154
175,1.81749
176,1.77736
177,1.74338
178,1.70362
179,1.66971
180,1.63033
181,1.59648
182,1.55746
183,1.52368
184,1.48501
185,1.4513
186,1.41297
187,1.37932
188,1.34133
189,1.30774
190,1.27008
191,1.23655
192,1.1992
193,1.16572
194,1.12869
195,1.09526
196,1.05853
197,1.02515
198,0.988702
199,0.955363
