0,6.89202
1,6.81951
2,6.95404
3,8.03941
4,7.53673
5,7.64225
6,7.61852
7,7.41753
8,7.53691
9,7.2476
10,7.40037
11,7.09658
12,7.2448
13,6.95239
14,7.08325
15,6.81064
16,6.92082
17,6.66971
18,6.75957
19,6.52905
20,6.6003
21,6.38856
22,6.44329
23,6.24829
24,6.28858
25,6.10838
26,6.13612
27,5.96893
28,5.98583
29,5.8301
30,5.83763
31,5.69197
32,5.69141
33,5.55465
34,5.5471
35,5.41822
36,5.40462
37,5.28275
38,5.26392
39,5.14829
40,5.12493
41,5.01489
42,4.98762
43,4.88259
44,4.85192
45,4.75143
46,4.71782
47,4.62142
48,4.58527
49,4.49259
50,4.45425
51,4.36497
52,4.32473
53,4.23855
54,4.19668
55,4.11335
56,4.0701
57,3.98939
58,3.94495
59,3.86666
60,3.82121
61,3.74517
62,3.69888
63,3.62492
64,3.57794
65,3.50592
66,3.45836
67,3.38816
68,3.34013
69,3.27163
70,3.22325
71,3.15634
72,3.10769
73,3.04228
74,2.99343
75,2.92944
76,2.88047
77,2.81782
78,2.76879
79,2.70741
80,2.65838
81,2.59819
82,2.54921
83,2.49017
84,2.44127
85,2.38332
86,2.33454
87,2.27763
88,2.22902
89,2.17309
90,2.12467
91,2.06969
92,2.02148
93,1.9674
94,1.91943
95,1.86621
96,1.81849
97,1.7661
98,1.71865
99,1.66705
100,1.61988
101,1.56904
102,1.52215
103,1.47203
104,1.42544
105,1.37601
106,1.32972
107,1.28094
108,1.23495
109,1.18679
110,1.1411
111,1.09353
112,1.04813
113,1.00112
114,0.956003
115,0.909514
116,0.864676
117,0.818677
118,0.774101
119,0.728556
120,0.684224
121,0.639096
122,0.594988
123,0.550236
124,0.506327
125,0.461911
126,0.418179
127,0.374091
128,0.330654
129,0.287326
130,0.24547
131,0.205934
132,0.171712
133,0.14594
134,0.13331
135,0.138374
136,0.167578
137,0.223698
138,0.286765
139,0.291105
140,0.224123
141,0.161108
142,0.143646
143,0.168208
144,0.194864
145,0.166429
146,0.129486
147,0.12958
148,0.151649
149,0.139023
150,0.111019
151,0.112458
152,0.125895
153,0.108002
154,0.0930949
155,0.102123
156,0.10038
157,0.082562
158,0.0840289
159,0.0881402
160,0.0739007
161,0.0710832
162,0.076022
163,0.0650397
164,0.0614491
165,0.0653207
166,0.0565706
167,0.0535906
168,0.0564192
169,0.0486886
170,0.0473573
171,0.0486116
172,0.0420156
173,0.0422202
174,0.0417987
175,0.0365627
176,0.0380575
177,0.03566
178,0.0325988
179,0.0341112
180,0.0305764
181,0.029732
182,0.0300575
183,0.0266418
184,0.0274406
185,0.0257334
186,0.0239162
187,0.0245073
188,0.0217553
189,0.0215111
190,0.0203977
191,0.0181934
192,0.0187783
193,0.0164913
194,0.0159549
195,0.0155651
196,0.0138386
197,0.0141517
198,0.0125038
199,0.0122952
200,0.0115917
201,0.0106107
202,0.0105422
203,0.00943262
204,0.00921235
205,0.00860607
206,0.00792495
207,0.0078044
208,0.00693297
209,0.00685996
210,0.00621628
211,0.00588383
212,0.00561027
213,0.00505379
214,0.00496989
215,0.00442134
216,0.00428397
217,0.00392684
218,0.00364069
219,0.00347982
220,0.00310883
221,0.0030251
222,0.0026919
223,0.00257119
224,0.00235267
225,0.00215993
226,0.00204754
227,0.00181842
228,0.00175236
229,0.00154494
230,0.00147007
231,0.00132135
232,0.00121721
233,0.00112733
234,0.00100518
235,0.000949986
236,0.000833808
237,0.000786808
238,0.000695524
239,0.000642337
240,0.000580996
241,0.000520929
242,0.000482918
243,0.00042336
244,0.000397876
245,0.000346963
246,0.000325242
247,0.0002874
248,0.000265365
249,0.000240546
250,0.000218108
251,0.000203244
252,0.000182238
253,0.000173286
254,0.000155639
255,0.00014904
256,0.000135704
257,0.000128976
258,0.00011959
259,0.00011135
260,0.00010447
261,9.4368e-05
262,8.81996e-05
263,7.69294e-05
264,7.03736e-05
265,5.95377e-05
266,5.28828e-05
267,4.43477e-05
268,3.88726e-05
269,3.38327e-05
270,3.05931e-05
271,2.89533e-05
272,2.75526e-05
273,2.73314e-05
274,2.5245e-05
275,2.33423e-05
276,1.96409e-05
277,1.7257e-05
278,1.50967e-05
279,1.44894e-05
280,1.40152e-05
281,1.32491e-05
282,1.17943e-05
283,1.00325e-05
284,9.11365e-06
285,8.42509e-06
286,8.17928e-06
287,7.08841e-06
288,6.20981e-06
289,5.34248e-06
290,5.09827e-06
291,4.61902e-06
292,4.07011e-06
293,3.48864e-06
294,3.22862e-06
295,3.06316e-06
296,2.74039e-06
297,2.44698e-06
298,2.24897e-06
299,2.18326e-06
300,1.91608e-06
301,1.69702e-06
302,1.50564e-06
303,1.3984e-06
304,1.18808e-06
305,1.05667e-06
306,9.76574e-07
307,8.97378e-07
308,7.69392e-07
309,6.76976e-07
310,6.23651e-07
311,5.44618e-07
312,4.86168e-07
313,4.38019e-07
314,3.99197e-07
315,3.40334e-07
316,3.18925e-07
317,2.86051e-07
318,2.53274e-07
319,2.2208e-07
320,2.084e-07
321,1.78148e-07
322,1.56501e-07
323,1.41357e-07
324,1.24244e-07
325,1.07013e-07
326,9.74451e-08
327,8.74497e-08
328,7.54547e-08
329,6.94248e-08
330,6.09014e-08
331,5.34439e-08
332,4.77592e-08
333,4.38085e-08
334,3.80177e-08
335,3.55311e-08
336,3.16509e-08
337,2.8628e-08
338,2.65244e-08
339,2.46375e-08
340,2.22375e-08
341,2.11968e-08
342,1.96943e-08
343,1.8298e-08
344,1.76625e-08
345,1.63793e-08
346,1.56645e-08
347,1.49674e-08
348,1.41279e-08
349,1.33182e-08
350,1.29619e-08
351,1.17834e-08
352,1.14375e-08
353,1.05167e-08
354,9.79133e-09
