0,5.61249
1,5.52348
2,5.66548
3,6.49703
4,5.90966
5,6.13529
6,5.89146
7,5.87477
8,5.77258
9,5.65824
10,5.61497
11,5.46141
12,5.44199
13,5.27464
14,5.26332
15,5.09381
16,5.08328
17,4.91703
18,4.90393
19,4.74337
20,4.72628
21,4.57241
22,4.55087
23,4.40391
24,4.37794
25,4.23776
26,4.20764
27,4.07393
28,4.04001
29,3.91239
30,3.87508
31,3.75313
32,3.71283
33,3.59615
34,3.55324
35,3.44146
36,3.3963
37,3.28906
38,3.24197
39,3.13895
40,3.09022
41,2.99112
42,2.94101
43,2.84557
44,2.79432
45,2.70228
46,2.65011
47,2.56126
48,2.50833
49,2.42247
50,2.36896
51,2.2859
52,2.23195
53,2.15153
54,2.09726
55,2.01932
56,1.96484
57,1.88925
58,1.83466
59,1.76128
60,1.70666
61,1.63536
62,1.58078
63,1.51146
64,1.45697
65,1.38951
66,1.33516
67,1.26945
68,1.21528
69,1.15122
70,1.09725
71,1.03474
72,0.98099
73,0.919928
74,0.866393
75,0.806678
76,0.753352
77,0.694879
78,0.64174
79,0.584399
80,0.531411
81,0.475083
82,0.422204
83,0.366824
84,0.314275
85,0.260762
86,0.211559
87,0.166893
88,0.133988
89,0.116433
90,0.121254
91,0.1522
92,0.204456
93,0.222974
94,0.172601
95,0.120092
96,0.109665
97,0.130846
98,0.133202
99,0.0998529
100,0.0881547
101,0.100338
102,0.0934195
103,0.0727912
104,0.0743466
105,0.0771752
106,0.0617081
107,0.0581671
108,0.0617329
109,0.0505728
110,0.0471517
111,0.049151
112,0.0408103
113,0.0387856
114,0.0394321
115,0.0327472
116,0.0327012
117,0.031439
118,0.026967
119,0.0278807
120,0.0251533
121,0.0229882
122,0.0235836
123,0.0202506
124,0.0200751
125,0.0187481
126,0.0164046
127,0.0161193
128,0.0141625
129,0.013196
130,0.0122953
131,0.0109143
132,0.0106351
133,0.00927627
134,0.0087359
135,0.00808421
136,0.00707831
137,0.00691798
138,0.005867
139,0.00567918
140,0.00497658
141,0.00454412
142,0.00421274
143,0.00364702
144,0.00346832
145,0.00297422
146,0.00276429
147,0.00244638
148,0.00216514
149,0.00199313
150,0.0016947
151,0.00158418
152,0.00133418
153,0.00122439
154,0.00105194
155,0.000927466
156,0.000821566
157,0.000696327
158,0.000629039
159,0.00052198
160,0.000470278
161,0.000391829
162,0.000345665
163,0.000294973
164,0.000253352
165,0.000223083
166,0.000188329
167,0.000170532
168,0.000144379
169,0.000133078
170,0.000115156
171,0.000106295
172,9.42642e-05
173,8.49636e-05
174,7.55653e-05
175,6.45038e-05
176,5.57364e-05
177,4.45263e-05
178,3.7268e-05
179,2.9191e-05
180,2.51367e-05
181,2.14242e-05
182,2.01574e-05
183,1.8596e-05
184,1.68777e-05
185,1.42671e-05
186,1.15641e-05
187,9.9167e-06
188,8.77444e-06
189,8.34969e-06
190,7.0981e-06
191,5.93183e-06
192,4.71835e-06
193,4.22801e-06
194,3.69488e-06
195,3.13652e-06
196,2.52717e-06
197,2.21941e-06
198,2.05444e-06
199,1.78355e-06
200,1.50554e-06
201,1.28022e-06
202,1.1401e-06
203,9.05382e-07
204,7.57222e-07
205,6.5425e-07
206,5.83189e-07
207,4.57948e-07
208,3.88881e-07
209,3.3746e-07
210,2.88939e-07
211,2.38478e-07
212,2.09284e-07
213,1.77772e-07
214,1.46629e-07
215,1.26389e-07
216,1.05084e-07
217,8.77471e-08
218,7.51775e-08
219,6.64575e-08
220,5.52217e-08
221,5.00658e-08
222,4.33347e-08
223,3.87318e-08
224,3.56229e-08
225,3.35943e-08
226,3.01033e-08
227,2.93607e-08
228,2.7401e-08
229,2.5543e-08
230,2.42733e-08
231,2.22248e-08
232,2.02271e-08
233,1.85183e-08
234,1.62092e-08
235,1.42073e-08
236,1.25719e-08
237,1.04193e-08
238,9.23906e-09
